indicator_sex_female,indicator_Ethnic_nonwhite,indicator_education_noqualification,indicator_age_elder,indicator_age_children,indicator_NS-SeC_unemployed,indicator_NS-SeC_students,LAT,LONG
0.527,0.347,0.092,0.145,0.236,0.04,0.046,51.616,-0.256
0.514,0.101,0.119,0.167,0.219,0.043,0.052,51.331,-0.469
0.525,0.019,0.178,0.248,0.168,0.069,0.046,51.856,-2.513
0.514,0.443,0.136,0.174,0.173,0.098,0.04,51.463,0.026
0.522,0.016,0.16,0.278,0.145,0.051,0.035,53.71,-1.43
0.519,0.555,0.13,0.115,0.214,0.069,0.073,51.594,0.08
0.487,0.041,0.147,0.156,0.193,0.064,0.035,53.194,-1.39
0.527,0.174,0.144,0.207,0.205,0.044,0.05,52.561,-1.795
0.493,0.072,0.264,0.189,0.219,0.11,0.041,51.598,-2.93
0.527,0.149,0.19,0.205,0.173,0.059,0.04,53.759,-1.774
0.491,0.08,0.081,0.084,0.221,0.03,0.045,53.135,-1.183
0.481,0.177,0.071,0.115,0.151,0.035,0.041,51.465,-0.965
0.506,0.017,0.103,0.312,0.103,0.031,0.04,51.751,-2.993
0.536,0.106,0.09,0.178,0.211,0.042,0.039,53.45,-2.365
0.522,0.02,0.138,0.32,0.149,0.044,0.025,53.386,-0.281
0.495,0.287,0.158,0.091,0.234,0.068,0.051,51.773,0.1
0.509,0.119,0.259,0.175,0.193,0.138,0.063,53.75,-0.379
0.503,0.388,0.07,0.134,0.068,0.074,0.188,51.518,-0.128
0.521,0.062,0.109,0.278,0.174,0.03,0.036,52.948,-1.49
0.52,0.554,0.133,0.119,0.181,0.095,0.072,51.391,-0.071
0.513,0.264,0.078,0.112,0.11,0.044,0.268,52.617,-1.115
0.503,0.259,0.179,0.097,0.232,0.074,0.078,52.257,-0.866
0.53,0.029,0.159,0.325,0.146,0.066,0.038,51.276,-2.781
0.526,0.066,0.187,0.206,0.167,0.064,0.035,52.931,-1.447
0.533,0.228,0.133,0.223,0.179,0.06,0.039,51.461,0.129
0.518,0.282,0.234,0.161,0.204,0.106,0.067,52.554,-2.005
0.512,0.307,0.079,0.142,0.187,0.064,0.067,51.554,-0.158
0.504,0.527,0.165,0.055,0.255,0.122,0.084,52.954,-1.124
0.506,0.01,0.181,0.194,0.18,0.079,0.041,54.739,-1.761
0.51,0.024,0.15,0.224,0.195,0.058,0.055,52.932,-4.12
0.538,0.059,0.208,0.151,0.223,0.1,0.05,54.981,-1.719
0.498,0.681,0.23,0.091,0.272,0.141,0.07,53.802,-1.708
0.527,0.113,0.09,0.19,0.221,0.049,0.048,51.39,-0.339
0.506,0.023,0.08,0.09,0.234,0.033,0.061,51.451,-2.002
0.505,0.101,0.164,0.276,0.145,0.058,0.023,51.564,-1.736
0.515,0.014,0.169,0.194,0.185,0.097,0.04,54.851,-1.789
0.519,0.054,0.1,0.275,0.169,0.027,0.035,51.647,-1.016
0.52,0.02,0.192,0.316,0.128,0.117,0.037,54.664,-1.191
0.514,0.091,0.137,0.251,0.158,0.052,0.05,53.558,-2.264
0.549,0.462,0.124,0.056,0.225,0.075,0.071,51.416,-0.056
0.538,0.444,0.094,0.067,0.173,0.065,0.073,51.463,-0.034
0.51,0.026,0.178,0.11,0.242,0.063,0.032,53.163,-1.123
0.522,0.528,0.228,0.135,0.137,0.121,0.067,51.587,-0.075
0.514,0.036,0.186,0.183,0.219,0.073,0.032,51.453,0.697
0.514,0.065,0.125,0.154,0.175,0.063,0.061,51.334,1.407
0.499,0.629,0.24,0.138,0.263,0.184,0.069,52.482,-1.813
0.497,0.02,0.119,0.364,0.12,0.036,0.032,50.966,-0.447
0.53,0.06,0.152,0.314,0.151,0.054,0.044,50.811,0.265
0.516,0.185,0.281,0.096,0.271,0.143,0.058,52.551,-1.989
0.47,0.278,0.307,0.167,0.239,0.176,0.045,53.755,-0.338
0.505,0.303,0.1,0.218,0.182,0.056,0.058,51.642,-0.09
0.509,0.263,0.119,0.127,0.232,0.037,0.03,51.462,0.176
0.525,0.224,0.176,0.186,0.202,0.086,0.038,52.58,-2.177
0.532,0.191,0.061,0.061,0.109,0.04,0.032,51.443,-0.187
0.519,0.023,0.148,0.365,0.113,0.057,0.024,50.96,-1.319
0.509,0.014,0.101,0.304,0.138,0.038,0.026,51.692,-2.34
0.527,0.037,0.216,0.394,0.102,0.061,0.029,52.087,1.15
0.551,0.438,0.136,0.132,0.228,0.083,0.065,51.431,-0.035
0.511,0.032,0.098,0.259,0.166,0.049,0.05,54.683,-1.229
0.539,0.07,0.093,0.282,0.162,0.037,0.057,51.214,-0.612
0.509,0.02,0.122,0.235,0.178,0.024,0.038,52.064,0.763
0.485,0.55,0.17,0.161,0.197,0.122,0.088,51.546,-0.378
0.528,0.052,0.173,0.202,0.175,0.048,0.04,52.94,-1.433
0.51,0.061,0.144,0.199,0.205,0.043,0.034,53.703,-1.517
0.509,0.104,0.089,0.251,0.174,0.034,0.038,52.145,-0.541
0.518,0.694,0.221,0.07,0.319,0.168,0.083,52.46,-1.836
0.533,0.278,0.163,0.124,0.242,0.063,0.044,53.528,-2.198
0.517,0.103,0.129,0.27,0.159,0.045,0.04,52.98,-1.108
0.526,0.212,0.187,0.233,0.17,0.077,0.041,51.448,-1.013
0.518,0.403,0.076,0.138,0.139,0.062,0.051,51.519,-0.295
0.529,0.074,0.096,0.296,0.153,0.042,0.03,53.323,-2.238
0.502,0.029,0.224,0.209,0.188,0.079,0.031,53.003,-1.349
0.474,0.224,0.156,0.093,0.174,0.05,0.034,52.378,-1.276
0.521,0.643,0.152,0.105,0.209,0.115,0.078,51.601,-0.398
0.492,0.125,0.084,0.153,0.23,0.032,0.039,51.958,-0.282
0.492,0.942,0.297,0.116,0.172,0.124,0.091,51.544,-0.301
0.53,0.28,0.16,0.099,0.283,0.072,0.053,51.72,-1.221
0.52,0.011,0.203,0.162,0.244,0.125,0.047,54.619,-1.588
0.511,0.32,0.2,0.124,0.218,0.093,0.072,51.455,0.041
0.523,0.036,0.138,0.23,0.159,0.044,0.026,51.996,1.315
0.548,0.094,0.203,0.195,0.188,0.095,0.031,54.999,-1.696
0.509,0.433,0.247,0.129,0.229,0.128,0.068,52.536,-1.993
0.499,0.096,0.06,0.053,0.283,0.02,0.045,51.164,-1.763
0.524,0.045,0.088,0.196,0.197,0.046,0.033,51.229,-0.03
0.523,0.236,0.144,0.15,0.227,0.084,0.05,51.441,-0.325
0.515,0.075,0.112,0.217,0.163,0.053,0.044,53.9,-1.954
0.506,0.419,0.097,0.191,0.201,0.063,0.048,51.666,-0.408
0.482,0.033,0.201,0.184,0.176,0.096,0.038,54.795,-1.405
0.513,0.08,0.225,0.117,0.218,0.099,0.044,53.568,-0.088
0.53,0.024,0.129,0.117,0.24,0.066,0.059,54.553,-1.544
0.54,0.051,0.176,0.339,0.14,0.069,0.03,50.806,0.25
0.518,0.332,0.069,0.172,0.212,0.042,0.041,51.354,-0.086
0.504,0.094,0.052,0.23,0.173,0.023,0.062,53.377,-2.336
0.524,0.214,0.038,0.074,0.105,0.033,0.051,51.573,-0.14
0.52,0.292,0.214,0.119,0.232,0.121,0.066,53.7,-2.462
0.51,0.154,0.17,0.214,0.173,0.057,0.042,52.26,-0.806
0.544,0.034,0.167,0.178,0.176,0.082,0.063,54.96,-1.486
0.509,0.058,0.135,0.228,0.184,0.055,0.037,52.22,-0.859
0.528,0.174,0.24,0.167,0.209,0.1,0.051,52.48,-2.041
0.514,0.13,0.129,0.12,0.256,0.057,0.04,51.807,-0.106
0.543,0.093,0.12,0.294,0.153,0.053,0.03,51.314,-0.421
0.502,0.108,0.043,0.275,0.134,0.027,0.128,51.383,-2.347
0.48,0.774,0.181,0.108,0.228,0.16,0.069,51.566,0.095
0.506,0.027,0.08,0.216,0.184,0.035,0.052,51.637,-2.687
0.541,0.062,0.148,0.247,0.195,0.064,0.042,50.937,-0.276
0.536,0.236,0.242,0.224,0.205,0.183,0.045,53.516,-2.291
0.504,0.083,0.094,0.158,0.184,0.034,0.038,53.737,-1.585
0.546,0.29,0.133,0.203,0.175,0.075,0.047,51.66,-0.103
0.501,0.012,0.102,0.272,0.154,0.029,0.032,52.621,-3.122
0.516,0.016,0.202,0.14,0.197,0.112,0.047,54.959,-1.428
0.498,0.021,0.16,0.265,0.156,0.056,0.032,52.968,-1.318
0.498,0.131,0.039,0.072,0.138,0.039,0.104,50.834,-0.147
0.51,0.159,0.187,0.154,0.228,0.068,0.058,51.683,0.011
0.505,0.567,0.08,0.29,0.159,0.041,0.045,51.608,-0.382
0.527,0.026,0.121,0.348,0.152,0.049,0.032,53.94,-1.884
0.562,0.466,0.164,0.081,0.217,0.12,0.076,51.543,-0.092
0.508,0.101,0.083,0.104,0.25,0.031,0.043,51.609,-1.643
0.524,0.434,0.124,0.075,0.203,0.071,0.066,51.394,-0.189
0.513,0.243,0.07,0.127,0.234,0.039,0.039,51.405,-0.266
0.49,0.228,0.119,0.079,0.138,0.08,0.057,52.427,-1.921
0.509,0.289,0.113,0.099,0.229,0.052,0.057,51.45,0.187
0.516,0.258,0.151,0.238,0.2,0.047,0.045,51.436,0.25
0.53,0.438,0.235,0.09,0.271,0.113,0.076,52.538,-2.025
0.514,0.337,0.1,0.235,0.173,0.053,0.05,51.61,0.029
0.515,0.104,0.128,0.122,0.235,0.04,0.032,52.49,-0.617
0.468,0.279,0.169,0.077,0.166,0.059,0.092,52.247,-0.877
0.532,0.019,0.214,0.293,0.155,0.107,0.031,54.886,-1.534
0.491,0.301,0.122,0.138,0.205,0.045,0.036,51.454,-1.009
0.504,0.551,0.268,0.146,0.251,0.155,0.066,53.844,-2.202
0.5,0.4,0.185,0.257,0.127,0.127,0.049,52.615,-1.108
0.519,0.02,0.108,0.176,0.194,0.072,0.047,54.867,-1.848
0.505,0.028,0.146,0.246,0.135,0.059,0.045,53.568,-2.06
0.503,0.813,0.196,0.073,0.244,0.157,0.083,51.545,0.024
0.468,0.314,0.134,0.093,0.107,0.095,0.058,51.572,-0.101
0.519,0.19,0.19,0.345,0.128,0.055,0.04,52.103,-0.465
0.325,0.045,0.049,0.064,0.111,0.02,0.016,51.763,-1.56
0.518,0.302,0.167,0.075,0.29,0.091,0.066,52.525,-2.088
0.513,0.686,0.157,0.058,0.222,0.142,0.093,51.589,-0.01
0.494,0.31,0.166,0.055,0.142,0.061,0.132,52.24,-0.884
0.5,0.061,0.121,0.303,0.151,0.043,0.035,51.363,0.32
0.509,0.053,0.154,0.216,0.18,0.066,0.045,53.561,-0.626
0.532,0.147,0.035,0.174,0.121,0.024,0.068,51.425,-0.215
0.534,0.136,0.035,0.211,0.249,0.018,0.08,51.4,-2.375
0.501,0.439,0.082,0.046,0.092,0.039,0.236,51.491,-0.1
0.512,0.029,0.172,0.238,0.167,0.069,0.045,53.442,-0.211
0.52,0.086,0.123,0.29,0.121,0.081,0.051,54.893,-1.397
0.497,0.065,0.133,0.176,0.194,0.045,0.035,51.612,0.542
0.51,0.056,0.083,0.266,0.169,0.026,0.042,51.207,0.302
0.524,0.498,0.216,0.108,0.243,0.099,0.074,51.662,-0.036
0.506,0.176,0.087,0.135,0.18,0.036,0.039,51.439,-1.041
0.519,0.036,0.204,0.157,0.212,0.097,0.034,53.207,-1.154
0.5,0.041,0.108,0.209,0.164,0.03,0.043,51.357,-1.17
0.494,0.618,0.158,0.068,0.191,0.096,0.088,51.476,-0.111
0.517,0.056,0.151,0.245,0.166,0.057,0.026,53.864,-1.842
0.531,0.132,0.123,0.174,0.217,0.044,0.039,51.903,-0.164
0.522,0.297,0.224,0.175,0.237,0.104,0.05,52.473,-2.009
0.513,0.032,0.194,0.152,0.235,0.082,0.045,53.564,-0.662
0.523,0.112,0.115,0.271,0.171,0.047,0.037,52.988,-1.123
0.568,0.331,0.085,0.184,0.1,0.048,0.118,51.764,-1.216
0.51,0.188,0.172,0.137,0.235,0.068,0.044,51.281,-1.091
0.516,0.08,0.154,0.289,0.132,0.052,0.032,53.559,-2.298
0.513,0.065,0.138,0.29,0.15,0.053,0.03,51.461,-2.105
0.534,0.161,0.091,0.133,0.195,0.029,0.03,51.455,-0.886
0.509,0.03,0.143,0.244,0.171,0.051,0.033,53.539,-2.523
0.518,0.283,0.124,0.047,0.327,0.065,0.064,51.298,-0.552
0.544,0.047,0.107,0.207,0.187,0.031,0.046,52.078,-1.258
0.497,0.502,0.139,0.112,0.204,0.085,0.065,51.398,-0.199
0.466,0.078,0.217,0.214,0.124,0.18,0.039,54.981,-1.449
0.507,0.046,0.208,0.177,0.186,0.051,0.03,52.256,0.691
0.503,0.063,0.136,0.258,0.161,0.049,0.037,51.601,0.409
0.512,0.045,0.119,0.242,0.199,0.025,0.046,51.888,-2.118
0.513,0.025,0.122,0.292,0.152,0.047,0.047,53.019,-0.843
0.515,0.131,0.051,0.278,0.201,0.024,0.048,53.353,-1.519
0.507,0.222,0.152,0.136,0.199,0.043,0.047,52.237,-0.929
0.506,0.08,0.081,0.192,0.242,0.04,0.046,51.291,0.146
0.516,0.024,0.2,0.213,0.209,0.085,0.06,53.808,-2.311
0.522,0.641,0.205,0.11,0.183,0.16,0.079,51.531,-0.055
0.533,0.136,0.234,0.106,0.293,0.109,0.06,53.675,-1.527
0.508,0.1,0.169,0.217,0.194,0.068,0.034,51.661,-1.295
0.503,0.243,0.1,0.115,0.106,0.057,0.055,51.395,-0.305
0.512,0.09,0.134,0.196,0.19,0.046,0.046,50.801,-0.008
0.511,0.146,0.285,0.158,0.208,0.113,0.05,52.536,-2.054
0.501,0.092,0.195,0.214,0.179,0.07,0.045,52.471,-2.114
0.508,0.007,0.137,0.292,0.143,0.058,0.046,54.71,-1.604
0.514,0.468,0.146,0.087,0.164,0.077,0.081,51.472,-0.103
0.519,0.069,0.063,0.109,0.228,0.025,0.033,51.952,-2.071
0.511,0.043,0.084,0.192,0.166,0.027,0.038,51.078,-0.321
0.506,0.282,0.225,0.108,0.27,0.125,0.064,52.505,-2.04
0.509,0.511,0.232,0.129,0.144,0.137,0.064,51.588,-0.084
0.54,0.036,0.124,0.277,0.173,0.058,0.038,51.613,-2.531
0.504,0.143,0.051,0.182,0.111,0.052,0.13,51.474,-2.614
0.541,0.324,0.084,0.11,0.187,0.051,0.034,51.419,-0.055
0.523,0.033,0.107,0.215,0.189,0.041,0.041,53.75,-1.837
0.524,0.113,0.237,0.085,0.228,0.091,0.057,51.423,-2.581
0.511,0.062,0.186,0.239,0.19,0.094,0.035,51.849,1.269
0.51,0.503,0.225,0.15,0.238,0.109,0.066,51.901,-0.5
0.509,0.598,0.213,0.135,0.265,0.137,0.069,53.585,-2.292
0.5,0.037,0.203,0.265,0.174,0.052,0.037,51.286,-2.493
0.482,0.765,0.152,0.103,0.239,0.125,0.089,51.569,0.1
0.527,0.647,0.111,0.1,0.221,0.064,0.067,51.448,-0.015
0.505,0.348,0.121,0.206,0.187,0.046,0.049,51.439,0.023
0.504,0.102,0.159,0.147,0.215,0.067,0.037,50.799,0.007
0.513,0.013,0.218,0.195,0.197,0.093,0.05,51.721,-3.043
0.52,0.075,0.157,0.197,0.166,0.077,0.03,53.694,-1.788
0.51,0.035,0.239,0.295,0.146,0.069,0.035,53.769,-1.424
0.518,0.014,0.146,0.218,0.166,0.099,0.045,54.622,-1.286
0.49,0.233,0.062,0.018,0.265,0.033,0.046,51.528,-2.582
0.536,0.042,0.121,0.265,0.174,0.039,0.027,51.308,-0.869
0.51,0.173,0.035,0.089,0.276,0.029,0.052,51.454,-0.159
0.521,0.072,0.143,0.199,0.2,0.062,0.038,51.888,-2.108
0.512,0.039,0.106,0.259,0.143,0.038,0.039,53.354,-2.032
0.534,0.264,0.071,0.1,0.153,0.048,0.05,51.554,-0.085
0.526,0.012,0.224,0.221,0.219,0.107,0.041,54.619,-1.581
0.533,0.047,0.093,0.221,0.191,0.034,0.1,51.35,-2.783
0.506,0.086,0.147,0.119,0.229,0.053,0.047,53.786,-1.649
0.512,0.02,0.109,0.307,0.146,0.03,0.029,50.953,-2.57
0.521,0.062,0.166,0.234,0.171,0.057,0.033,53.734,-1.766
0.516,0.085,0.149,0.24,0.162,0.053,0.029,52.593,-2.202
0.515,0.061,0.092,0.205,0.208,0.025,0.093,51.058,-0.089
0.488,0.017,0.144,0.303,0.159,0.046,0.04,50.854,-1.791
0.542,0.256,0.03,0.094,0.038,0.028,0.565,51.76,-1.264
0.518,0.025,0.097,0.312,0.148,0.058,0.038,51.649,-2.355
0.514,0.034,0.113,0.349,0.133,0.04,0.04,53.611,-2.399
0.527,0.133,0.052,0.059,0.165,0.027,0.03,51.439,-0.187
0.523,0.068,0.056,0.169,0.209,0.025,0.111,51.106,-1.366
0.524,0.557,0.147,0.079,0.199,0.125,0.074,51.528,-0.073
0.523,0.039,0.179,0.18,0.181,0.073,0.045,55.027,-1.573
0.512,0.03,0.116,0.278,0.161,0.046,0.03,52.11,-1.723
0.492,0.243,0.14,0.151,0.128,0.069,0.237,52.786,-1.216
0.523,0.129,0.047,0.141,0.208,0.035,0.056,51.429,-0.333
0.512,0.062,0.11,0.288,0.182,0.036,0.037,52.27,0.764
0.522,0.027,0.234,0.102,0.289,0.103,0.069,53.545,-0.109
0.501,0.009,0.178,0.247,0.162,0.076,0.046,52.996,-3.924
0.495,0.362,0.069,0.08,0.195,0.061,0.087,51.415,-0.302
0.538,0.02,0.158,0.468,0.113,0.044,0.026,51.242,-2.316
0.483,0.221,0.387,0.239,0.15,0.292,0.051,54.573,-1.248
0.514,0.138,0.052,0.041,0.27,0.027,0.06,51.226,-1.141
0.506,0.111,0.159,0.275,0.142,0.055,0.026,51.513,-1.983
0.531,0.187,0.134,0.284,0.139,0.046,0.056,51.695,-0.199
0.502,0.022,0.196,0.166,0.207,0.098,0.04,54.855,-1.803
0.51,0.271,0.056,0.176,0.197,0.048,0.056,51.529,-0.314
0.503,0.434,0.147,0.188,0.2,0.065,0.066,51.615,-0.267
0.508,0.038,0.134,0.271,0.124,0.034,0.042,52.106,-1.944
0.514,0.042,0.077,0.196,0.222,0.024,0.032,51.645,0.437
0.527,0.16,0.214,0.145,0.237,0.1,0.056,53.52,-2.108
0.516,0.043,0.117,0.163,0.146,0.045,0.044,53.406,-1.508
0.527,0.248,0.104,0.23,0.17,0.045,0.032,51.562,-0.447
0.513,0.664,0.098,0.022,0.211,0.073,0.081,51.594,-0.263
0.523,0.049,0.185,0.338,0.129,0.046,0.038,51.568,-1.732
0.493,0.809,0.288,0.151,0.239,0.202,0.11,52.488,-1.968
0.512,0.381,0.063,0.094,0.13,0.059,0.069,51.514,-0.295
0.497,0.078,0.086,0.12,0.235,0.035,0.029,51.433,-2.219
0.538,0.576,0.131,0.202,0.202,0.066,0.057,52.594,-1.065
0.524,0.134,0.039,0.077,0.218,0.033,0.053,51.45,-0.171
0.514,0.013,0.11,0.3,0.14,0.036,0.03,54.051,-1.386
0.497,0.359,0.236,0.183,0.213,0.137,0.045,52.488,-2.116
0.528,0.025,0.156,0.239,0.164,0.04,0.027,50.813,-0.523
0.514,0.074,0.128,0.199,0.213,0.047,0.037,50.828,-0.395
0.508,0.063,0.139,0.392,0.081,0.059,0.03,51.287,1.343
0.538,0.265,0.07,0.101,0.207,0.058,0.053,51.443,-0.2
0.51,0.047,0.142,0.208,0.156,0.054,0.05,53.611,-2.063
0.52,0.011,0.174,0.317,0.149,0.078,0.037,54.812,-1.448
0.505,0.037,0.125,0.286,0.172,0.037,0.023,51.177,0.388
0.517,0.166,0.059,0.208,0.202,0.036,0.05,51.452,-0.309
0.506,0.026,0.105,0.258,0.202,0.108,0.033,50.989,0.456
0.522,0.526,0.118,0.104,0.15,0.09,0.061,51.474,-0.058
0.505,0.255,0.175,0.144,0.199,0.09,0.055,52.503,-2.115
0.524,0.176,0.142,0.184,0.193,0.046,0.042,52.057,1.187
0.548,0.596,0.099,0.111,0.141,0.129,0.189,51.529,-0.169
0.518,0.141,0.056,0.131,0.211,0.034,0.043,51.443,-0.347
0.515,0.095,0.088,0.306,0.167,0.064,0.036,54.497,-1.349
0.532,0.091,0.208,0.151,0.234,0.093,0.051,53.725,-1.561
0.529,0.029,0.142,0.342,0.136,0.034,0.038,51.98,1.12
0.489,0.158,0.055,0.071,0.249,0.016,0.029,51.242,-1.454
0.48,0.46,0.056,0.059,0.083,0.039,0.19,51.491,-0.122
0.534,0.045,0.165,0.245,0.197,0.043,0.02,51.583,0.619
0.479,0.278,0.072,0.029,0.207,0.035,0.061,52.234,0.121
0.513,0.052,0.132,0.286,0.166,0.045,0.05,51.282,0.499
0.528,0.019,0.241,0.197,0.198,0.103,0.039,51.686,-3.058
0.441,0.613,0.234,0.139,0.19,0.199,0.083,53.581,-2.449
0.518,0.009,0.192,0.284,0.151,0.078,0.033,53.594,-0.192
0.512,0.491,0.146,0.093,0.154,0.124,0.087,51.526,-0.073
0.522,0.035,0.114,0.3,0.17,0.047,0.042,52.651,-0.531
0.506,0.012,0.153,0.22,0.203,0.055,0.034,52.904,-2.901
0.519,0.748,0.154,0.152,0.17,0.108,0.078,51.4,-0.121
0.493,0.236,0.166,0.147,0.195,0.083,0.038,51.899,-0.198
0.521,0.547,0.105,0.107,0.215,0.072,0.06,51.354,-0.108
0.526,0.033,0.103,0.31,0.163,0.027,0.042,51.792,-0.924
0.56,0.284,0.19,0.15,0.182,0.085,0.111,51.691,-0.182
0.529,0.02,0.225,0.313,0.144,0.091,0.034,52.657,0.503
0.504,0.524,0.1,0.063,0.179,0.077,0.062,51.475,-0.108
0.496,0.023,0.176,0.165,0.181,0.045,0.04,52.059,-2.74
0.503,0.016,0.265,0.228,0.184,0.103,0.042,53.526,-1.414
0.516,0.075,0.203,0.227,0.171,0.066,0.054,52.56,-1.902
0.478,0.064,0.126,0.148,0.212,0.033,0.041,51.374,-2.125
0.505,0.618,0.11,0.062,0.192,0.101,0.107,53.464,-2.276
0.5,0.039,0.159,0.203,0.178,0.046,0.03,51.935,-0.981
0.526,0.069,0.201,0.38,0.12,0.055,0.027,50.823,-0.331
0.522,0.343,0.101,0.212,0.164,0.042,0.057,51.354,-0.061
0.519,0.223,0.196,0.135,0.204,0.097,0.054,53.417,-2.356
0.492,0.134,0.073,0.22,0.19,0.028,0.054,52.142,0.08
0.516,0.164,0.079,0.17,0.189,0.038,0.037,51.648,0.045
0.527,0.228,0.056,0.087,0.153,0.041,0.043,51.58,-0.122
0.468,0.101,0.082,0.237,0.05,0.047,0.03,51.894,-2.077
0.505,0.153,0.107,0.263,0.157,0.041,0.058,51.715,-0.123
0.491,0.037,0.154,0.284,0.153,0.051,0.032,50.838,-0.324
0.516,0.462,0.09,0.084,0.158,0.053,0.068,51.472,-0.119
0.525,0.038,0.101,0.163,0.211,0.035,0.043,52.164,-2.169
0.492,0.838,0.258,0.084,0.256,0.182,0.104,53.568,-2.447
0.52,0.234,0.119,0.244,0.203,0.046,0.046,51.568,-0.425
0.513,0.394,0.129,0.282,0.164,0.056,0.053,52.581,-2.156
0.513,0.069,0.088,0.176,0.175,0.023,0.037,51.069,-0.368
0.516,0.139,0.062,0.108,0.259,0.029,0.03,51.596,-1.3
0.517,0.027,0.199,0.215,0.204,0.065,0.031,52.082,-1.951
0.501,0.015,0.162,0.396,0.101,0.042,0.027,52.422,-3.108
0.496,0.12,0.034,0.219,0.105,0.022,0.106,51.46,-2.624
0.519,0.109,0.183,0.283,0.154,0.053,0.032,53.747,-2.435
0.501,0.065,0.149,0.247,0.163,0.045,0.029,52.27,-0.921
0.521,0.142,0.078,0.215,0.177,0.048,0.048,50.874,-0.174
0.538,0.349,0.073,0.102,0.206,0.063,0.063,51.537,-0.219
0.507,0.032,0.163,0.1,0.241,0.031,0.047,52.962,-0.017
0.497,0.536,0.142,0.133,0.201,0.068,0.065,51.895,-0.481
0.486,0.016,0.107,0.298,0.143,0.035,0.028,52.008,-3.496
0.544,0.865,0.271,0.077,0.317,0.216,0.114,53.537,-2.121
0.519,0.78,0.226,0.084,0.243,0.163,0.111,53.815,-1.533
0.519,0.924,0.238,0.1,0.263,0.199,0.101,52.573,-1.991
0.525,0.025,0.207,0.295,0.142,0.057,0.021,53.131,-1.397
0.504,0.376,0.152,0.095,0.208,0.076,0.084,51.407,-0.282
0.52,0.175,0.029,0.104,0.16,0.013,0.386,54.752,-1.591
0.522,0.017,0.088,0.214,0.163,0.031,0.031,54.937,-1.389
0.528,0.645,0.222,0.104,0.305,0.139,0.079,53.773,-1.744
0.513,0.16,0.187,0.167,0.186,0.071,0.052,53.598,-2.144
0.504,0.102,0.224,0.131,0.207,0.177,0.043,51.793,1.15
0.485,0.22,0.157,0.138,0.158,0.075,0.063,50.922,-1.388
0.5,0.309,0.067,0.154,0.2,0.06,0.059,51.558,0.036
0.512,0.167,0.161,0.313,0.104,0.052,0.02,50.999,-0.104
0.504,0.108,0.068,0.229,0.205,0.018,0.066,51.245,-0.542
0.514,0.033,0.171,0.214,0.192,0.075,0.042,53.747,-1.491
0.518,0.349,0.215,0.148,0.216,0.148,0.059,52.418,-1.912
0.504,0.217,0.085,0.066,0.092,0.059,0.243,53.812,-1.585
0.532,0.367,0.141,0.156,0.212,0.077,0.06,53.65,-1.814
0.518,0.11,0.12,0.227,0.173,0.047,0.037,51.468,-1.048
0.516,0.043,0.082,0.121,0.246,0.041,0.044,50.976,-1.304
0.516,0.117,0.126,0.196,0.194,0.059,0.027,53.38,-2.131
0.492,0.175,0.283,0.274,0.103,0.161,0.121,54.915,-1.377
0.524,0.031,0.122,0.174,0.203,0.044,0.027,53.653,-1.357
0.449,0.093,0.195,0.165,0.106,0.087,0.03,52.25,0.712
0.525,0.368,0.229,0.145,0.231,0.103,0.075,52.56,-2.102
0.514,0.054,0.069,0.327,0.17,0.029,0.057,51.882,-2.063
0.493,0.106,0.095,0.134,0.18,0.036,0.032,51.245,-1.1
0.508,0.024,0.141,0.464,0.095,0.045,0.024,50.832,-1.85
0.507,0.063,0.108,0.168,0.211,0.026,0.047,52.309,-0.603
0.495,0.027,0.101,0.221,0.179,0.027,0.038,53.945,-1.273
0.506,0.02,0.162,0.193,0.147,0.041,0.04,51.688,-3.02
0.516,0.613,0.112,0.05,0.129,0.079,0.396,52.592,-2.125
0.521,0.024,0.192,0.276,0.157,0.086,0.042,54.897,-1.544
0.537,0.035,0.132,0.383,0.137,0.035,0.034,51.082,-1.773
0.549,0.746,0.133,0.055,0.281,0.115,0.094,51.467,-0.176
0.519,0.184,0.051,0.079,0.146,0.035,0.091,51.479,-0.215
0.509,0.643,0.172,0.108,0.229,0.12,0.072,53.816,-1.54
0.433,0.209,0.278,0.17,0.086,0.15,0.033,53.68,-1.499
0.499,0.094,0.241,0.218,0.16,0.114,0.03,53.546,-2.383
0.5,0.042,0.096,0.228,0.171,0.04,0.03,52.602,-0.519
0.531,0.299,0.238,0.187,0.209,0.128,0.051,52.58,-2.095
0.517,0.024,0.149,0.208,0.183,0.054,0.036,52.727,-2.729
0.505,0.413,0.057,0.058,0.055,0.037,0.436,51.522,-0.139
0.497,0.211,0.126,0.095,0.221,0.081,0.044,51.547,0.696
0.497,0.349,0.147,0.116,0.196,0.066,0.052,51.469,-2.547
0.523,0.75,0.131,0.234,0.147,0.088,0.068,51.565,-0.326
0.52,0.214,0.116,0.125,0.203,0.044,0.03,51.376,-0.48
0.507,0.224,0.117,0.15,0.199,0.055,0.052,51.36,-0.31
0.522,0.587,0.125,0.098,0.221,0.078,0.08,51.386,-0.082
0.53,0.026,0.226,0.19,0.222,0.117,0.036,54.821,-1.395
0.528,0.022,0.171,0.423,0.099,0.068,0.033,50.807,-0.524
0.538,0.094,0.149,0.158,0.191,0.075,0.053,50.806,0.29
0.511,0.042,0.134,0.256,0.182,0.032,0.044,51.551,0.636
0.511,0.013,0.179,0.277,0.153,0.058,0.038,50.93,-1.778
