indicator_sex_female,indicator_Ethnic_nonwhite,indicator_education_noqualification,indicator_age_elder,indicator_age_children,indicator_NS-SeC_unemployed,indicator_NS-SeC_students,LAT,LONG
0.521,0.051,0.132,0.345,0.139,0.05,0.035,50.863,-1.194
0.511,0.458,0.072,0.034,0.046,0.064,0.613,53.458,-2.216
0.528,0.243,0.103,0.299,0.19,0.054,0.038,51.336,-0.079
0.509,0.025,0.138,0.3,0.112,0.061,0.034,51.365,-2.05
0.513,0.452,0.192,0.178,0.2,0.128,0.078,52.461,-1.979
0.516,0.554,0.141,0.08,0.202,0.083,0.085,51.492,0.038
0.505,0.614,0.181,0.104,0.264,0.122,0.064,51.901,-0.447
0.509,0.013,0.14,0.313,0.145,0.038,0.029,53.031,-1.607
0.507,0.244,0.183,0.183,0.206,0.065,0.059,51.434,0.209
0.517,0.105,0.134,0.16,0.211,0.046,0.041,50.827,-0.362
0.496,0.027,0.195,0.271,0.152,0.083,0.03,53.611,-1.111
0.485,0.321,0.033,0.011,0.112,0.029,0.044,51.556,-0.108
0.529,0.052,0.231,0.149,0.214,0.115,0.039,53.464,-2.995
0.536,0.551,0.168,0.071,0.209,0.141,0.091,51.551,-0.082
0.506,0.048,0.283,0.183,0.149,0.122,0.039,53.317,-1.135
0.497,0.187,0.215,0.253,0.158,0.124,0.036,53.602,-0.671
0.503,0.013,0.111,0.267,0.167,0.032,0.039,52.273,-2.404
0.485,0.821,0.193,0.14,0.201,0.104,0.08,51.482,-0.39
0.518,0.035,0.067,0.181,0.172,0.027,0.049,53.66,-2.579
0.498,0.237,0.103,0.081,0.19,0.069,0.059,51.884,0.901
0.536,0.362,0.171,0.091,0.3,0.101,0.081,52.433,-1.464
0.515,0.083,0.221,0.212,0.158,0.083,0.032,53.763,-1.515
0.52,0.021,0.147,0.35,0.154,0.058,0.037,51.995,-4.965
0.483,0.046,0.201,0.207,0.187,0.078,0.033,52.509,-3.301
0.517,0.042,0.103,0.238,0.18,0.035,0.046,51.68,-2.235
0.511,0.046,0.204,0.211,0.219,0.117,0.039,54.922,-1.752
0.508,0.029,0.17,0.308,0.142,0.064,0.033,53.438,0.051
0.513,0.183,0.055,0.248,0.117,0.025,0.095,52.187,0.115
0.493,0.03,0.158,0.192,0.14,0.07,0.041,53.605,-2.54
0.513,0.021,0.164,0.258,0.173,0.062,0.035,50.842,-1.392
0.531,0.049,0.24,0.155,0.189,0.069,0.035,52.484,-0.723
0.515,0.045,0.123,0.146,0.214,0.038,0.039,51.285,-2.448
0.542,0.049,0.15,0.166,0.2,0.095,0.053,53.348,-3.021
0.483,0.768,0.187,0.061,0.21,0.155,0.13,51.518,-0.053
0.506,0.09,0.219,0.164,0.202,0.059,0.039,52.429,0.715
0.512,0.534,0.043,0.017,0.311,0.022,0.038,51.469,0.226
0.501,0.367,0.072,0.065,0.066,0.067,0.128,51.49,-0.208
0.514,0.101,0.119,0.167,0.219,0.043,0.052,51.331,-0.469
0.481,0.158,0.15,0.152,0.175,0.068,0.055,51.882,-0.186
0.509,0.071,0.139,0.152,0.198,0.031,0.051,50.82,-1.048
0.478,0.566,0.107,0.06,0.181,0.096,0.089,51.5,-0.01
0.533,0.35,0.212,0.095,0.283,0.118,0.073,53.496,-2.2
0.501,0.635,0.144,0.187,0.141,0.09,0.073,51.547,-0.318
0.504,0.221,0.201,0.134,0.246,0.11,0.061,53.564,-2.193
0.523,0.072,0.066,0.126,0.181,0.039,0.052,51.544,-3.195
0.537,0.031,0.128,0.36,0.165,0.051,0.031,53.057,-2.519
0.489,0.056,0.173,0.111,0.215,0.104,0.05,53.556,-0.074
0.529,0.542,0.055,0.088,0.068,0.05,0.484,51.525,-0.121
0.529,0.017,0.122,0.309,0.136,0.047,0.039,50.353,-4.079
0.5,0.399,0.098,0.108,0.248,0.059,0.067,51.644,-0.735
0.501,0.276,0.196,0.143,0.217,0.098,0.074,53.423,-1.51
0.507,0.046,0.208,0.177,0.186,0.051,0.03,52.256,0.691
0.512,0.372,0.103,0.069,0.245,0.061,0.047,51.595,-0.019
0.518,0.052,0.15,0.172,0.174,0.058,0.047,53.712,-1.493
0.513,0.143,0.077,0.044,0.293,0.018,0.044,52.479,-0.668
0.517,0.032,0.097,0.316,0.162,0.04,0.028,53.253,-2.148
0.534,0.065,0.137,0.346,0.129,0.051,0.024,50.985,-1.379
0.498,0.083,0.176,0.118,0.227,0.113,0.043,50.381,-4.178
0.488,0.005,0.087,0.201,0.149,0.037,0.052,53.136,-4.199
0.527,0.022,0.125,0.337,0.147,0.036,0.033,51.084,-1.163
0.521,0.033,0.101,0.255,0.195,0.036,0.042,51.119,0.582
0.517,0.534,0.127,0.087,0.162,0.065,0.078,51.419,-0.138
0.483,0.703,0.201,0.089,0.296,0.095,0.055,51.526,-0.613
0.506,0.872,0.203,0.083,0.277,0.166,0.103,51.549,0.056
0.515,0.022,0.185,0.311,0.128,0.078,0.036,53.496,-2.695
0.514,0.015,0.134,0.244,0.181,0.049,0.04,52.634,-2.934
0.523,0.456,0.181,0.085,0.23,0.082,0.059,51.447,-0.446
0.523,0.029,0.163,0.167,0.184,0.053,0.035,53.581,-1.512
0.481,0.122,0.042,0.062,0.062,0.046,0.102,50.828,-0.144
0.471,0.164,0.194,0.182,0.097,0.101,0.106,52.928,-1.476
0.541,0.019,0.145,0.326,0.157,0.052,0.021,50.943,-1.223
0.54,0.28,0.053,0.129,0.177,0.049,0.066,51.545,-0.163
0.49,0.007,0.168,0.257,0.157,0.048,0.042,52.678,-3.071
0.501,0.034,0.123,0.267,0.171,0.047,0.041,51.306,-2.25
0.498,0.648,0.158,0.091,0.264,0.106,0.092,51.406,-0.151
0.497,0.054,0.059,0.191,0.16,0.027,0.04,51.275,-1.059
0.528,0.018,0.15,0.312,0.141,0.06,0.036,53.604,-2.389
0.51,0.147,0.028,0.114,0.086,0.013,0.6,51.48,-2.63
0.528,0.039,0.111,0.239,0.161,0.056,0.036,51.67,-1.906
0.504,0.021,0.12,0.22,0.175,0.049,0.042,53.347,-0.457
0.529,0.045,0.182,0.168,0.235,0.071,0.032,50.791,-0.695
0.522,0.057,0.125,0.233,0.164,0.058,0.033,52.379,-1.691
0.482,0.043,0.116,0.165,0.186,0.054,0.046,53.765,-0.386
0.52,0.634,0.175,0.134,0.183,0.078,0.082,51.554,-0.335
0.5,0.068,0.118,0.14,0.2,0.032,0.043,52.498,-0.64
0.517,0.117,0.054,0.088,0.229,0.023,0.03,51.301,-1.048
0.503,0.062,0.121,0.217,0.157,0.038,0.082,51.18,0.019
0.505,0.061,0.087,0.135,0.221,0.029,0.052,51.805,-0.097
0.53,0.355,0.14,0.115,0.248,0.067,0.064,51.368,-0.188
0.502,0.617,0.156,0.126,0.179,0.119,0.082,53.446,-2.267
0.53,0.127,0.237,0.204,0.196,0.09,0.035,52.483,-2.074
0.525,0.032,0.113,0.295,0.148,0.054,0.037,53.152,-4.258
0.529,0.292,0.057,0.158,0.253,0.035,0.051,51.425,-0.299
0.565,0.433,0.148,0.107,0.158,0.107,0.149,51.535,-0.118
0.524,0.102,0.109,0.216,0.17,0.038,0.037,51.243,-0.713
0.501,0.018,0.146,0.323,0.133,0.031,0.024,52.319,-3.201
0.529,0.293,0.08,0.284,0.205,0.054,0.056,53.373,-2.315
0.47,0.396,0.06,0.018,0.014,0.06,0.603,51.455,-2.591
0.504,0.433,0.127,0.097,0.077,0.101,0.121,51.494,-0.19
0.519,0.028,0.119,0.204,0.182,0.047,0.048,53.598,-2.865
0.518,0.026,0.216,0.207,0.171,0.097,0.041,53.589,-1.507
0.519,0.049,0.167,0.209,0.177,0.052,0.041,51.204,-0.613
0.515,0.023,0.118,0.347,0.126,0.036,0.036,50.852,-1.407
0.532,0.202,0.152,0.11,0.232,0.055,0.052,53.803,-1.475
0.499,0.704,0.15,0.053,0.17,0.144,0.169,51.518,-0.067
0.538,0.46,0.135,0.11,0.271,0.075,0.056,51.647,-0.057
0.522,0.161,0.082,0.318,0.151,0.046,0.05,51.401,-0.024
0.504,0.021,0.223,0.198,0.198,0.135,0.038,54.66,-1.616
0.499,0.359,0.174,0.178,0.191,0.08,0.043,51.632,-0.725
0.504,0.558,0.153,0.149,0.174,0.098,0.1,51.525,-0.275
0.5,0.022,0.152,0.265,0.15,0.053,0.042,51.954,-4.621
0.504,0.035,0.168,0.299,0.169,0.094,0.04,54.611,-1.596
0.481,0.082,0.084,0.095,0.119,0.043,0.053,52.64,1.29
0.464,0.412,0.174,0.112,0.149,0.124,0.062,52.586,-2.146
0.524,0.026,0.204,0.51,0.074,0.065,0.021,50.392,-3.529
0.527,0.044,0.204,0.173,0.204,0.109,0.051,53.279,-2.918
0.532,0.058,0.225,0.068,0.315,0.1,0.065,54.058,-2.813
0.516,0.008,0.21,0.284,0.167,0.095,0.03,54.976,-2.481
0.512,0.077,0.103,0.176,0.176,0.052,0.038,51.628,-3.012
0.545,0.469,0.169,0.088,0.178,0.084,0.092,51.53,-0.038
0.507,0.028,0.202,0.264,0.158,0.059,0.031,52.572,-1.372
0.51,0.122,0.147,0.163,0.202,0.052,0.041,51.85,-2.244
0.493,0.451,0.175,0.099,0.249,0.106,0.08,51.631,-0.268
0.49,0.23,0.157,0.087,0.17,0.092,0.084,50.769,0.287
0.514,0.113,0.136,0.169,0.185,0.039,0.045,51.879,0.912
0.529,0.05,0.125,0.255,0.193,0.043,0.041,51.853,-0.238
0.525,0.24,0.196,0.159,0.195,0.085,0.06,51.645,-0.257
0.512,0.08,0.162,0.219,0.158,0.05,0.042,51.604,-2.984
0.518,0.087,0.178,0.272,0.155,0.061,0.029,52.274,-0.906
0.502,0.027,0.366,0.342,0.111,0.167,0.037,53.338,0.261
0.483,0.259,0.108,0.221,0.163,0.109,0.055,52.443,-1.884
0.497,0.023,0.103,0.205,0.141,0.063,0.029,54.551,-3.575
0.518,0.246,0.057,0.089,0.139,0.045,0.059,51.573,-0.136
0.503,0.064,0.083,0.079,0.227,0.03,0.022,53.448,-2.645
0.494,0.038,0.147,0.155,0.213,0.061,0.035,52.898,-2.156
0.484,0.16,0.246,0.328,0.149,0.125,0.115,50.821,-0.126
0.515,0.601,0.165,0.068,0.2,0.119,0.087,51.515,0.02
0.508,0.308,0.064,0.16,0.245,0.044,0.056,51.429,-0.301
0.342,0.187,0.05,0.084,0.173,0.03,0.019,50.826,-0.92
0.511,0.499,0.144,0.085,0.122,0.123,0.141,51.522,-0.166
0.501,0.065,0.088,0.215,0.185,0.026,0.039,51.443,-0.847
0.525,0.39,0.22,0.161,0.263,0.181,0.063,52.415,-1.86
0.491,0.766,0.235,0.122,0.156,0.107,0.071,51.537,-0.292
0.534,0.156,0.041,0.067,0.152,0.023,0.043,51.459,-0.202
0.54,0.041,0.135,0.283,0.122,0.052,0.032,51.713,-1.96
0.524,0.04,0.121,0.21,0.191,0.045,0.033,51.761,-2.288
0.504,0.124,0.048,0.066,0.254,0.019,0.03,52.086,-0.244
0.521,0.03,0.132,0.236,0.173,0.071,0.031,54.636,-1.601
0.513,0.136,0.106,0.181,0.163,0.06,0.042,50.84,-0.147
0.518,0.056,0.209,0.3,0.148,0.111,0.021,52.498,-1.702
0.517,0.03,0.078,0.159,0.224,0.027,0.044,51.806,-2.741
0.519,0.143,0.1,0.142,0.234,0.028,0.05,52.063,1.177
0.514,0.037,0.157,0.252,0.128,0.07,0.038,53.973,-1.112
0.514,0.034,0.113,0.349,0.133,0.04,0.04,53.611,-2.399
0.337,0.076,0.195,0.219,0.074,0.099,0.029,52.639,1.318
0.5,0.047,0.106,0.228,0.185,0.058,0.04,51.56,-3.23
0.524,0.082,0.166,0.245,0.146,0.047,0.029,51.213,-1.473
0.492,0.281,0.066,0.099,0.256,0.028,0.068,52.042,-0.7
0.522,0.039,0.171,0.305,0.154,0.065,0.025,51.2,-3.5
0.495,0.253,0.248,0.149,0.25,0.14,0.037,52.555,-2.03
0.525,0.248,0.079,0.15,0.137,0.071,0.062,51.554,-0.138
0.55,0.056,0.189,0.343,0.085,0.075,0.031,51.355,-2.971
0.505,0.02,0.071,0.389,0.119,0.047,0.03,50.317,-4.021
0.524,0.104,0.127,0.315,0.144,0.049,0.037,51.881,-0.542
0.504,0.026,0.208,0.177,0.181,0.059,0.038,52.572,-1.549
0.524,0.354,0.175,0.128,0.23,0.09,0.07,51.728,-0.302
0.553,0.107,0.171,0.083,0.342,0.105,0.041,51.24,0.555
0.502,0.039,0.094,0.258,0.145,0.026,0.036,50.975,0.308
0.509,0.033,0.188,0.175,0.171,0.079,0.047,52.719,-2.007
0.524,0.016,0.12,0.273,0.152,0.052,0.035,50.841,-0.839
0.479,0.143,0.166,0.093,0.209,0.044,0.049,52.67,1.281
0.495,0.175,0.082,0.054,0.281,0.021,0.049,52.478,-0.701
0.508,0.028,0.128,0.234,0.165,0.027,0.026,53.338,-1.961
0.502,0.01,0.118,0.318,0.148,0.039,0.037,53.894,-0.347
0.509,0.1,0.165,0.168,0.197,0.052,0.043,51.135,-0.006
0.526,0.406,0.149,0.188,0.19,0.095,0.061,51.648,-0.131
0.53,0.352,0.159,0.103,0.219,0.104,0.082,53.421,-2.215
0.519,0.552,0.19,0.136,0.186,0.107,0.067,51.434,0.007
0.512,0.128,0.072,0.258,0.184,0.032,0.04,51.334,-0.514
0.522,0.168,0.144,0.109,0.241,0.071,0.058,50.865,-0.126
0.511,0.035,0.106,0.318,0.144,0.038,0.035,52.904,-1.307
0.532,0.016,0.215,0.245,0.143,0.096,0.041,54.614,-1.576
0.492,0.12,0.073,0.051,0.247,0.038,0.051,51.825,-2.266
0.516,0.031,0.136,0.291,0.132,0.04,0.042,53.465,-1.476
0.512,0.217,0.259,0.167,0.196,0.105,0.053,52.523,-1.79
0.498,0.3,0.06,0.109,0.206,0.032,0.047,51.423,-0.915
0.49,0.029,0.086,0.243,0.176,0.038,0.059,53.382,-2.74
0.529,0.178,0.173,0.228,0.192,0.084,0.044,52.599,-1.825
0.51,0.1,0.141,0.182,0.208,0.063,0.045,50.827,-0.072
0.518,0.035,0.142,0.282,0.133,0.043,0.044,53.875,-2.398
0.512,0.295,0.2,0.197,0.191,0.068,0.062,52.476,-1.988
0.543,0.022,0.264,0.21,0.18,0.1,0.049,51.593,-3.189
0.525,0.29,0.1,0.202,0.158,0.058,0.046,51.357,-0.204
0.457,0.138,0.066,0.154,0.057,0.029,0.051,51.449,-2.609
0.51,0.307,0.082,0.153,0.187,0.045,0.045,51.47,-0.343
0.52,0.058,0.269,0.231,0.174,0.128,0.037,53.367,-2.846
0.518,0.613,0.17,0.113,0.243,0.106,0.079,51.429,-0.016
0.501,0.043,0.057,0.258,0.175,0.03,0.04,51.255,0.01
0.533,0.273,0.085,0.209,0.11,0.073,0.068,51.491,-0.158
0.53,0.03,0.147,0.224,0.183,0.053,0.041,51.328,-2.868
0.52,0.662,0.187,0.069,0.273,0.13,0.138,53.81,-1.542
0.527,0.158,0.135,0.129,0.219,0.045,0.046,51.355,-0.778
0.486,0.549,0.205,0.068,0.189,0.116,0.064,51.633,-0.767
0.495,0.466,0.186,0.114,0.194,0.081,0.049,52.52,-1.477
0.498,0.701,0.194,0.089,0.248,0.105,0.08,51.611,-0.064
0.488,0.512,0.225,0.161,0.196,0.147,0.078,52.453,-1.833
0.529,0.139,0.145,0.197,0.187,0.079,0.027,51.367,-0.527
0.492,0.401,0.075,0.106,0.089,0.089,0.111,51.513,-0.185
0.525,0.025,0.207,0.295,0.142,0.057,0.021,53.131,-1.397
0.511,0.834,0.215,0.089,0.252,0.181,0.137,53.447,-2.206
0.483,0.099,0.224,0.156,0.193,0.058,0.046,51.257,0.546
0.495,0.02,0.169,0.362,0.117,0.069,0.035,52.692,-4.019
0.515,0.101,0.059,0.303,0.144,0.031,0.051,51.478,-2.645
0.52,0.082,0.17,0.118,0.28,0.089,0.03,50.418,-4.155
0.506,0.418,0.217,0.095,0.3,0.126,0.051,52.485,-1.78
0.509,0.047,0.061,0.142,0.221,0.028,0.052,51.327,-2.181
0.514,0.018,0.096,0.226,0.204,0.041,0.047,50.952,-1.169
0.512,0.032,0.08,0.25,0.131,0.023,0.06,52.785,-0.977
0.513,0.117,0.113,0.267,0.168,0.058,0.044,51.445,0.144
0.513,0.005,0.249,0.237,0.18,0.104,0.042,54.66,-1.554
0.502,0.771,0.216,0.122,0.248,0.133,0.077,52.567,-1.991
0.504,0.033,0.164,0.248,0.147,0.041,0.049,53.758,-1.449
0.516,0.054,0.133,0.232,0.158,0.047,0.03,53.521,-1.014
0.509,0.107,0.092,0.186,0.189,0.026,0.054,51.744,-0.037
0.498,0.583,0.169,0.132,0.176,0.079,0.073,51.549,-0.361
0.512,0.645,0.1,0.056,0.235,0.076,0.136,51.479,-0.048
0.507,0.03,0.138,0.186,0.153,0.06,0.041,53.478,-1.569
0.53,0.055,0.156,0.267,0.167,0.055,0.037,50.835,-0.411
0.519,0.24,0.166,0.244,0.187,0.068,0.046,51.446,-1.025
0.51,0.019,0.099,0.195,0.144,0.033,0.034,53.326,-1.981
0.453,0.668,0.201,0.062,0.239,0.124,0.142,50.916,-1.394
0.543,0.093,0.12,0.294,0.153,0.053,0.03,51.314,-0.421
0.509,0.028,0.174,0.142,0.195,0.08,0.032,53.419,-1.046
0.539,0.27,0.057,0.127,0.127,0.041,0.081,51.514,-0.205
0.504,0.022,0.164,0.332,0.129,0.045,0.029,51.014,-3.755
0.533,0.554,0.242,0.119,0.176,0.135,0.101,51.602,-0.088
0.517,0.095,0.127,0.227,0.146,0.047,0.039,52.983,-2.216
0.499,0.044,0.277,0.238,0.145,0.123,0.059,53.448,-2.951
0.497,0.084,0.047,0.192,0.219,0.021,0.043,51.489,-2.598
0.492,0.034,0.194,0.15,0.16,0.094,0.057,53.536,-2.599
0.505,0.029,0.161,0.24,0.16,0.069,0.048,53.739,-1.382
0.494,0.935,0.238,0.128,0.206,0.153,0.082,51.519,-0.378
0.519,0.224,0.035,0.155,0.228,0.022,0.054,51.551,-0.171
0.509,0.043,0.158,0.204,0.174,0.048,0.028,53.109,-1.322
0.539,0.213,0.163,0.174,0.203,0.067,0.043,51.448,0.119
0.499,0.016,0.179,0.228,0.177,0.081,0.055,53.332,-2.727
0.506,0.022,0.124,0.251,0.154,0.042,0.05,53.545,-2.709
0.472,0.199,0.135,0.143,0.099,0.069,0.031,51.264,-1.087
0.521,0.029,0.155,0.266,0.158,0.057,0.042,52.553,-1.147
0.515,0.057,0.257,0.295,0.134,0.101,0.026,53.358,-1.423
0.528,0.462,0.15,0.061,0.273,0.078,0.055,51.531,-0.624
0.497,0.055,0.164,0.152,0.185,0.07,0.047,53.559,-2.537
0.467,0.053,0.287,0.196,0.137,0.168,0.037,53.45,-2.986
0.519,0.208,0.169,0.133,0.235,0.085,0.05,52.447,-1.456
0.511,0.088,0.236,0.29,0.189,0.066,0.032,51.252,0.554
0.505,0.525,0.197,0.154,0.218,0.126,0.082,53.422,-1.343
0.537,0.07,0.22,0.17,0.193,0.085,0.057,53.399,-3.059
0.516,0.277,0.072,0.066,0.088,0.037,0.057,51.455,-0.122
0.581,0.5,0.158,0.083,0.232,0.088,0.088,51.425,0.008
0.547,0.037,0.223,0.162,0.221,0.098,0.041,53.454,-2.984
0.513,0.086,0.093,0.297,0.173,0.036,0.045,52.786,-2.089
0.504,0.048,0.154,0.252,0.154,0.057,0.031,52.688,-1.809
0.506,0.051,0.156,0.293,0.143,0.043,0.033,52.087,1.066
0.5,0.243,0.22,0.143,0.242,0.102,0.054,52.556,-2.065
0.519,0.149,0.091,0.153,0.212,0.039,0.039,51.355,-0.261
0.497,0.359,0.115,0.088,0.143,0.071,0.047,51.501,-0.035
0.516,0.111,0.123,0.312,0.135,0.042,0.032,51.549,-1.765
0.517,0.02,0.3,0.235,0.18,0.149,0.035,53.784,-0.314
0.509,0.143,0.22,0.186,0.185,0.109,0.054,53.55,-2.408
0.503,0.026,0.226,0.185,0.188,0.084,0.042,51.679,-3.039
0.462,0.47,0.058,0.018,0.136,0.045,0.045,51.432,-0.975
0.491,0.312,0.101,0.19,0.207,0.042,0.056,52.386,-1.529
0.498,0.224,0.252,0.09,0.206,0.17,0.059,53.429,-2.947
0.492,0.544,0.109,0.174,0.186,0.062,0.055,51.455,-0.927
0.524,0.024,0.2,0.283,0.166,0.056,0.029,52.837,0.855
0.506,0.081,0.192,0.143,0.213,0.081,0.038,53.767,-2.758
0.5,0.054,0.181,0.203,0.178,0.063,0.033,52.615,-1.686
0.513,0.452,0.165,0.15,0.13,0.093,0.104,51.497,-0.113
0.52,0.808,0.202,0.088,0.225,0.186,0.091,51.534,0.042
0.523,0.19,0.193,0.194,0.186,0.074,0.039,52.552,-1.892
0.501,0.013,0.14,0.265,0.148,0.052,0.041,52.291,-3.883
0.531,0.396,0.143,0.103,0.255,0.086,0.074,51.355,-0.133
0.527,0.551,0.124,0.097,0.164,0.085,0.061,51.578,-0.248
0.53,0.051,0.159,0.287,0.144,0.042,0.027,53.983,-1.108
0.435,0.319,0.269,0.136,0.133,0.208,0.06,51.584,-2.995
0.496,0.48,0.085,0.054,0.148,0.064,0.146,51.503,-0.104
0.54,0.229,0.23,0.124,0.235,0.102,0.055,53.799,-1.497
0.523,0.055,0.144,0.267,0.168,0.058,0.042,51.074,-0.337
0.509,0.031,0.133,0.115,0.206,0.063,0.043,50.471,-3.527
0.532,0.144,0.102,0.212,0.197,0.048,0.053,51.311,-0.232
0.532,0.381,0.169,0.098,0.225,0.086,0.072,51.462,0.034
0.506,0.045,0.144,0.22,0.152,0.041,0.037,52.366,-2.246
0.494,0.025,0.129,0.193,0.179,0.063,0.027,54.105,-3.253
0.506,0.569,0.164,0.152,0.207,0.086,0.067,52.536,-1.926
0.52,0.09,0.137,0.202,0.192,0.043,0.044,51.059,-0.343
0.496,0.311,0.144,0.099,0.213,0.047,0.064,51.445,0.224
0.512,0.008,0.225,0.275,0.164,0.081,0.033,53.238,-1.257
0.511,0.261,0.064,0.027,0.299,0.024,0.058,52.225,-0.952
0.528,0.368,0.191,0.12,0.248,0.094,0.055,52.05,-0.815
0.49,0.724,0.174,0.124,0.174,0.119,0.098,51.58,-0.33
0.515,0.636,0.203,0.122,0.168,0.201,0.117,51.524,-0.173
0.513,0.217,0.137,0.171,0.203,0.057,0.037,51.218,-0.178
0.504,0.279,0.102,0.162,0.219,0.047,0.042,51.376,-0.241
0.527,0.295,0.115,0.15,0.226,0.054,0.041,51.423,0.369
0.503,0.127,0.135,0.139,0.187,0.059,0.049,50.819,-1.076
0.482,0.037,0.119,0.21,0.194,0.047,0.038,50.962,-1.331
0.508,0.333,0.126,0.213,0.198,0.066,0.052,52.412,-1.443
0.456,0.368,0.19,0.088,0.172,0.103,0.044,51.56,-1.792
0.491,0.098,0.174,0.142,0.154,0.073,0.042,51.347,-2.969
0.498,0.795,0.197,0.096,0.255,0.123,0.069,51.519,-0.601
0.497,0.326,0.208,0.128,0.194,0.107,0.057,52.448,-1.487
0.487,0.652,0.271,0.084,0.318,0.202,0.079,53.404,-1.437
0.539,0.022,0.181,0.423,0.095,0.056,0.035,50.807,-0.515
0.52,0.02,0.191,0.42,0.118,0.052,0.023,53.147,-0.232
0.492,0.251,0.069,0.1,0.202,0.036,0.05,51.411,-0.192
0.503,0.459,0.186,0.092,0.253,0.105,0.059,51.497,-0.473
0.493,0.021,0.151,0.327,0.104,0.06,0.03,52.953,-1.352
0.522,0.05,0.114,0.287,0.156,0.042,0.031,51.422,-3.214
0.508,0.062,0.125,0.299,0.188,0.039,0.03,52.592,1.171
0.502,0.028,0.158,0.223,0.146,0.059,0.034,53.93,-0.774
0.484,0.174,0.098,0.114,0.294,0.039,0.038,50.812,-1.177
0.506,0.045,0.131,0.214,0.195,0.065,0.062,53.369,-3.025
0.491,0.117,0.147,0.188,0.184,0.061,0.041,52.387,-0.727
0.511,0.205,0.203,0.138,0.208,0.073,0.051,53.722,-1.641
0.505,0.066,0.124,0.084,0.249,0.077,0.053,53.38,-3.036
0.536,0.071,0.207,0.173,0.229,0.116,0.051,50.889,-1.36
0.481,0.862,0.184,0.078,0.244,0.156,0.102,51.551,0.077
0.504,0.062,0.161,0.185,0.181,0.106,0.033,51.04,0.169
0.506,0.02,0.158,0.22,0.154,0.076,0.033,54.894,-1.705
0.542,0.551,0.171,0.161,0.208,0.114,0.068,51.535,-0.349
0.513,0.172,0.098,0.13,0.249,0.052,0.051,51.595,-0.625
0.511,0.027,0.101,0.255,0.175,0.028,0.036,51.731,-1.992
0.509,0.453,0.105,0.191,0.205,0.081,0.056,51.619,-0.262
0.495,0.016,0.203,0.154,0.19,0.107,0.049,54.771,-1.667
0.487,0.107,0.094,0.27,0.175,0.03,0.043,51.39,-0.774
0.529,0.545,0.155,0.218,0.183,0.105,0.054,51.608,-0.316
0.504,0.253,0.135,0.196,0.182,0.061,0.049,52.635,-1.166
0.496,0.039,0.233,0.171,0.201,0.069,0.039,52.704,-1.515
0.494,0.023,0.127,0.171,0.185,0.049,0.035,53.266,-2.552
0.509,0.038,0.067,0.207,0.196,0.02,0.039,52.477,-0.937
0.495,0.019,0.129,0.206,0.17,0.05,0.037,53.727,-0.428
0.496,0.437,0.088,0.14,0.097,0.094,0.113,51.492,-0.134
0.522,0.069,0.22,0.229,0.182,0.126,0.037,53.584,-2.38
0.515,0.203,0.046,0.073,0.25,0.035,0.047,51.454,-0.164
0.457,0.177,0.287,0.259,0.095,0.184,0.031,53.486,-2.337
0.505,0.022,0.121,0.208,0.164,0.051,0.055,53.616,-2.838
0.533,0.244,0.042,0.089,0.068,0.018,0.541,51.422,-0.569
0.507,0.861,0.215,0.191,0.172,0.097,0.054,52.563,-2.134
0.485,0.057,0.215,0.167,0.184,0.076,0.029,52.785,-1.614
0.506,0.031,0.145,0.26,0.166,0.05,0.035,51.289,-2.106
0.498,0.093,0.254,0.175,0.191,0.122,0.031,53.396,-2.589
0.552,0.076,0.076,0.284,0.072,0.028,0.238,50.842,-0.777
0.49,0.108,0.084,0.116,0.173,0.048,0.044,51.436,-2.56
0.522,0.09,0.145,0.209,0.155,0.053,0.05,51.497,-3.121
0.505,0.065,0.173,0.16,0.193,0.059,0.047,50.893,-1.35
0.498,0.013,0.16,0.245,0.133,0.054,0.042,52.788,-1.571
0.523,0.045,0.081,0.23,0.189,0.047,0.061,53.37,-2.557
0.514,0.041,0.117,0.188,0.166,0.034,0.029,53.255,-2.137
0.521,0.08,0.199,0.132,0.209,0.104,0.044,53.286,-2.9
0.517,0.045,0.137,0.28,0.121,0.067,0.036,53.535,-2.953
0.5,0.087,0.21,0.219,0.179,0.096,0.051,53.585,-2.213
0.506,0.537,0.104,0.198,0.163,0.076,0.07,51.419,-0.113
0.511,0.231,0.157,0.119,0.221,0.062,0.049,51.48,-0.637
0.526,0.042,0.229,0.178,0.213,0.098,0.044,53.426,-2.448
0.492,0.495,0.177,0.149,0.17,0.117,0.051,51.378,-0.075
0.514,0.032,0.07,0.255,0.18,0.036,0.036,51.067,-0.583
0.491,0.406,0.058,0.043,0.102,0.037,0.07,51.5,-0.083
0.506,0.685,0.187,0.153,0.226,0.11,0.077,51.894,-0.47
0.52,0.035,0.187,0.123,0.16,0.09,0.045,53.44,-2.712
0.512,0.018,0.166,0.222,0.178,0.062,0.04,51.743,-4.187
0.539,0.269,0.057,0.025,0.064,0.045,0.597,53.817,-1.557
0.503,0.255,0.11,0.28,0.167,0.038,0.05,52.538,-1.816
0.512,0.039,0.088,0.276,0.162,0.044,0.032,51.221,0.032
0.528,0.02,0.127,0.249,0.162,0.04,0.019,50.92,-1.514
0.517,0.061,0.13,0.236,0.148,0.03,0.039,50.859,-1.035
0.52,0.026,0.078,0.23,0.176,0.027,0.046,51.163,-0.809
0.52,0.008,0.232,0.413,0.121,0.044,0.019,52.832,0.875
